Year,Month,Major Group Name,Group Name,Sub Group Name,Sub-Sub Group Name,Item Name,IndexValue
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Cylinder liners,114.2
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Steering gear control system,131.5
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Gear box and parts,126.8
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Head lamp,156.3
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,"Brake pad/brake liner/brake block/brake rubber, others",133.3
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Silencer and damper,123.9
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Crankshaft,103.3
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Piston ring/piston and compressor,151.1
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Radiators & coolers,147.1
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Axles of motor vehicles,142.5
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Shafts of all kinds,136.4
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Shock absorbers,106.9
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Wheels/wheels & parts,129.2
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",Manufacture of parts and accessories for motor vehicles,*,Engine,123.3
2025,February,Manufactured products,"Manufacture of motor vehicles, trailers and semi-trailers",*,*,*,130.2
2025,February,Manufactured products,Manufacture of other transport equipment,Building of ships and floating structures,*,*,188.4
2025,February,Manufactured products,Manufacture of other transport equipment,Building of ships and floating structures,*,Propellers & blades of boats/ships,117.5
2025,February,Manufactured products,Manufacture of other transport equipment,Building of ships and floating structures,*,"Fishing vessels, trawlers",190.9
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,*,109.2
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,Railway brake gear,88.2
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,Diesel/electric locomotive,128.6
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,Emu coaches,113.7
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of railway locomotives and rolling stock,*,Wagons,101.7
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of motor cycles,*,*,146.3
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of motor cycles,*,Auto rickshaw/tempo/matador/three wheelers,164.4
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of motor cycles,*,Scooters,126.1
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of motor cycles,*,Motor cycles,148.2
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of bicycles and invalid carriages,*,*,134.4
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of bicycles and invalid carriages,*,Bicycles of all types,134.4
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of other transport equipment,*,*,164.7
2025,February,Manufactured products,Manufacture of other transport equipment,Manufacture of other transport equipment,*,Tanker,164.7
2025,February,Manufactured products,Manufacture of other transport equipment,*,*,*,146.0
2025,February,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,*,161.6
2025,February,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Foam and rubber mattress,251.0
2025,February,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Hospital furniture,138.3
2025,February,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Iron/steel furniture,135.1
2025,February,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Steel shutter gate,236.9
2025,February,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Plastic fixtures,123.7
2025,February,Manufactured products,Manufacture of furniture,Manufacture of furniture,*,Wooden furniture,140.6
2025,February,Manufactured products,Manufacture of furniture,*,*,*,161.6
2025,February,Manufactured products,Other manufacturing,Manufacture of jewellery and related articles,*,*,200.5
2025,February,Manufactured products,Other manufacturing,Manufacture of jewellery and related articles,*,Silver,174.2
2025,February,Manufactured products,Other manufacturing,Manufacture of jewellery and related articles,*,Gold & gold ornaments,201.4
2025,February,Manufactured products,Other manufacturing,Manufacture of musical instruments,*,*,199.9
2025,February,Manufactured products,Other manufacturing,Manufacture of musical instruments,*,"Stringed musical instruments (incl. santoor, guitars, etc.)",199.9
2025,February,Manufactured products,Other manufacturing,Manufacture of sports goods,*,*,168.2
2025,February,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Table tennis table,129.7
2025,February,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Football,165.0
2025,February,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Cricket bat,214.1
2025,February,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Cricket ball,224.5
2025,February,Manufactured products,Other manufacturing,Manufacture of sports goods,*,Sports goods of rubber (incl. balls),152.2
2025,February,Manufactured products,Other manufacturing,Manufacture of games and toys,*,*,164.9
2025,February,Manufactured products,Other manufacturing,Manufacture of games and toys,*,Non mechanical toys,229.7
2025,February,Manufactured products,Other manufacturing,Manufacture of games and toys,*,Plastic moulded-others toys,149.4
2025,February,Manufactured products,Other manufacturing,Manufacture of games and toys,*,Carrom board,205.9
2025,February,Manufactured products,Other manufacturing,Manufacture of games and toys,*,Playing cards,167.4
2025,February,Manufactured products,Other manufacturing,Manufacture of medical and dental instruments and supplies,*,*,156.5
2025,February,Manufactured products,Other manufacturing,Manufacture of medical and dental instruments and supplies,*,Intraocular lens,156.5
2025,February,Manufactured products,Other manufacturing,*,*,*,197.9
2025,February,Manufactured products,*,*,*,*,144.0
2025,February,Food index,*,*,*,*,189.4
2025,January,Wholesale Price Index,*,*,*,*,155.0
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,*,217.1
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),*,*,213.2
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,*,212.3
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Rajma,228.0
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Peas/chawali,195.3
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Urad,211.8
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Masur,187.4
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Moong,189.3
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Arhar,259.1
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Pulses,Gram,213.7
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Ragi,313.3
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Barley,244.9
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Maize,217.9
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Bajra,259.8
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Jowar,203.1
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Wheat,219.6
2025,January,Primary articles,Food articles,Food grains (cereals+pulses),Cereals,Paddy,203.1
2025,January,Primary articles,Food articles,Fruits & vegetables,*,*,210.7
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,*,196.7
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,*,222.6
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Walnut,232.5
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Almonds,248.2
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Pear,138.2
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Jackfruit,131.0
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Amla,208.5
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Pomengranate,131.8
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Mosambi (sweet orange),175.0
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Sapota,230.7
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Lemon,192.7
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Litchi,0.0
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Guava,352.4
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Pineapple,204.1
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Grapes,190.5
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Papaya,134.0
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Coconut (fresh),311.1
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Cashew nut,169.7
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Orange,215.9
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Apple,136.3
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Mango,0.0
2025,January,Primary articles,Food articles,Fruits & vegetables,Fruits,Banana,175.0
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Drumstick,421.8
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Pumpkin,200.1
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Beans,170.5
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Bottle gourd,177.0
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Bitter gourd,226.2
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Pointed gourd,219.7
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Cucumber,195.6
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Radish,154.8
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Carrot,192.3
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Cabbage,137.0
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Okra (lady finger),231.4
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Brinjal,202.2
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Cauliflower,152.8
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Tomato,206.3
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Peas (green),237.4
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Ginger (fresh),205.0
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Tapioca,248.7
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Onion,316.6
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Sweet potato,93.7
2025,January,Primary articles,Food articles,Fruits & vegetables,Vegetables,Potato,292.5
2025,January,Primary articles,Food articles,Milk,*,*,187.0
2025,January,Primary articles,Food articles,Milk,*,Milk,187.0
2025,January,Primary articles,Food articles,"Eggs,meat & fish",*,*,174.7
2025,January,Primary articles,Food articles,"Eggs,meat & fish",*,Pork,234.4
2025,January,Primary articles,Food articles,"Eggs,meat & fish",*,Poultry chicken,165.2
2025,January,Primary articles,Food articles,"Eggs,meat & fish",*,Beef and buffalo meat,173.5
2025,January,Primary articles,Food articles,"Eggs,meat & fish",*,Mutton,179.8
2025,January,Primary articles,Food articles,"Eggs,meat & fish",*,Fish-marine,173.8
2025,January,Primary articles,Food articles,"Eggs,meat & fish",*,Fish-inland,170.3
2025,January,Primary articles,Food articles,"Eggs,meat & fish",*,Egg,184.6
2025,January,Primary articles,Food articles,Condiments & spices,*,*,231.6
2025,January,Primary articles,Food articles,Condiments & spices,*,Tamarind,140.0
2025,January,Primary articles,Food articles,Condiments & spices,*,Coriander,209.2
2025,January,Primary articles,Food articles,Condiments & spices,*,Garlic,427.8
2025,January,Primary articles,Food articles,Condiments & spices,*,Cumin,181.1
2025,January,Primary articles,Food articles,Condiments & spices,*,Betelnut/arecanut,232.0
2025,January,Primary articles,Food articles,Condiments & spices,*,Ginger (dry),541.3
2025,January,Primary articles,Food articles,Condiments & spices,*,Cardamom,339.9
2025,January,Primary articles,Food articles,Condiments & spices,*,Turmeric,185.6
2025,January,Primary articles,Food articles,Condiments & spices,*,Chillies (dry),167.2
2025,January,Primary articles,Food articles,Condiments & spices,*,Black pepper,215.8
2025,January,Primary articles,Food articles,Other food articles,*,*,217.1
2025,January,Primary articles,Food articles,Other food articles,*,Sugarcane,234.2
2025,January,Primary articles,Food articles,Other food articles,*,Betel leaves,164.2
2025,January,Primary articles,Food articles,Other food articles,*,Coffee,242.4
2025,January,Primary articles,Food articles,Other food articles,*,Tea,178.2
2025,January,Primary articles,Food articles,*,*,*,199.8
2025,January,Primary articles,Non-food articles,Fibres,*,*,161.5
2025,January,Primary articles,Non-food articles,Fibres,*,Coir fibre,125.9
2025,January,Primary articles,Non-food articles,Fibres,*,Raw silk,188.6
2025,January,Primary articles,Non-food articles,Fibres,*,Raw wool,207.3
2025,January,Primary articles,Non-food articles,Fibres,*,Mesta,172.6
2025,January,Primary articles,Non-food articles,Fibres,*,Raw jute,259.5
2025,January,Primary articles,Non-food articles,Fibres,*,Raw cotton,149.2
2025,January,Primary articles,Non-food articles,Oil seeds,*,*,183.4
2025,January,Primary articles,Non-food articles,Oil seeds,*,Soyabean,191.2
2025,January,Primary articles,Non-food articles,Oil seeds,*,Sunflower,142.6
2025,January,Primary articles,Non-food articles,Oil seeds,*,Safflower (kardi seed),195.5
2025,January,Primary articles,Non-food articles,Oil seeds,*,Niger seed,305.2
2025,January,Primary articles,Non-food articles,Oil seeds,*,Castor seed,120.1
2025,January,Primary articles,Non-food articles,Oil seeds,*,Linseed,201.9
2025,January,Primary articles,Non-food articles,Oil seeds,*,Gingelly seed (sesamum),213.4
2025,January,Primary articles,Non-food articles,Oil seeds,*,Copra (coconut),229.8
2025,January,Primary articles,Non-food articles,Oil seeds,*,Cotton seed,178.6
2025,January,Primary articles,Non-food articles,Oil seeds,*,Rape & mustard seed,191.6
2025,January,Primary articles,Non-food articles,Oil seeds,*,Groundnut seed,174.9
2025,January,Primary articles,Non-food articles,Other non-food articles,*,*,142.7
2025,January,Primary articles,Non-food articles,Other non-food articles,*,Fodder,226.4
2025,January,Primary articles,Non-food articles,Other non-food articles,*,Industrial wood,117.4
2025,January,Primary articles,Non-food articles,Other non-food articles,*,Raw rubber,91.9
2025,January,Primary articles,Non-food articles,Other non-food articles,*,Gaur seed,123.4
2025,January,Primary articles,Non-food articles,Other non-food articles,*,Tobacco,113.6
2025,January,Primary articles,Non-food articles,Other non-food articles,*,Tanning materials,73.3
2025,January,Primary articles,Non-food articles,Other non-food articles,*,Skins (raw),94.2
2025,January,Primary articles,Non-food articles,Other non-food articles,*,Hides (raw),103.7
2025,January,Primary articles,Non-food articles,Floriculture,*,*,343.7
2025,January,Primary articles,Non-food articles,Floriculture,*,Marigold,127.6
2025,January,Primary articles,Non-food articles,Floriculture,*,Jasmine,1062.6
2025,January,Primary articles,Non-food articles,Floriculture,*,Rose,235.7
2025,January,Primary articles,Non-food articles,*,*,*,167.5
2025,January,Primary articles,Minerals,Metallic minerals,*,*,216.3
2025,January,Primary articles,Minerals,Metallic minerals,*,Lead concentrate,360.6
2025,January,Primary articles,Minerals,Metallic minerals,*,Copper concentrate,267.7
2025,January,Primary articles,Minerals,Metallic minerals,*,Iron ore,137.9
2025,January,Primary articles,Minerals,Metallic minerals,*,Manganese ore,150.6
2025,January,Primary articles,Minerals,Metallic minerals,*,Zinc concentrate,370.8
2025,January,Primary articles,Minerals,Metallic minerals,*,Chromite,96.1
2025,January,Primary articles,Minerals,Metallic minerals,*,Bauxite,234.5
2025,January,Primary articles,Minerals,Other minerals,*,*,265.7
2025,January,Primary articles,Minerals,Other minerals,*,Sillimanite,156.8
2025,January,Primary articles,Minerals,Other minerals,*,Garnet,377.6
2025,January,Primary articles,Minerals,Other minerals,*,Limestone,249.3
2025,January,Primary articles,Minerals,Other minerals,*,Phosphorite,274.9
2025,January,Primary articles,Minerals,*,*,*,227.2
2025,January,Primary articles,Crude petroleum & natural gas,*,*,*,150.9
2025,January,Primary articles,Crude petroleum & natural gas,*,*,Natural gas,238.5
2025,January,Primary articles,Crude petroleum & natural gas,*,*,Crude petroleum,130.0
2025,January,Primary articles,*,*,*,*,189.7
2025,January,Fuel & power,Coal,Coking coal,*,*,143.4
2025,January,Fuel & power,Coal,Coking coal,*,Coking coal,143.4
2025,January,Fuel & power,Coal,Non-coking coal,*,*,125.8
2025,January,Fuel & power,Coal,Non-coking coal,*,) non-coking coal g15 to g17 [gcv < 3100 kcal/kg.],125.2
2025,January,Fuel & power,Coal,Non-coking coal,*,) non-coking coal g7 to g14 [gcv 3100 kcal/kg. to 5500 kcal/kg.],143.3
2025,January,Fuel & power,Coal,Non-coking coal,*,) non-coking coal g1 to g6 [gcv exceeding 5500 kcal/kg.],94.8
2025,January,Fuel & power,Coal,Lignite,*,*,231.0
2025,January,Fuel & power,Coal,Lignite,*,Lignite,231.0
2025,January,Fuel & power,Coal,*,*,*,135.6
2025,January,Fuel & power,Mineral oils,*,*,*,155.0
2025,January,Fuel & power,Mineral oils,*,*,Petroleum coke,174.8
2025,January,Fuel & power,Mineral oils,*,*,Lube oils,190.2
2025,January,Fuel & power,Mineral oils,*,*,Furnace oil,133.7
2025,January,Fuel & power,Mineral oils,*,*,Bitumen,137.2
2025,January,Fuel & power,Mineral oils,*,*,Naphtha,135.0
2025,January,Fuel & power,Mineral oils,*,*,Hsd,165.6
2025,January,Fuel & power,Mineral oils,*,*,Atf,137.8
2025,January,Fuel & power,Mineral oils,*,*,Kerosene,283.6
2025,January,Fuel & power,Mineral oils,*,*,Petrol,150.8
2025,January,Fuel & power,Mineral oils,*,*,Lpg,123.7
2025,January,Fuel & power,Electricity,*,*,*,155.8
2025,January,Fuel & power,Electricity,*,*,Electricity,155.8
2025,January,Fuel & power,*,*,*,*,152.0
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of meat,*,*,157.3
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of meat,*,"Chicken/duck, dressed - fresh/frozen",162.5
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of meat,*,"Other meats, preserved/processed",200.6
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of meat,*,"Meat of goat, fresh or chilled",131.2
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of meat,*,"Buffalo meat, fresh/frozen",155.6
2025,January,Manufactured products,Manufacture of food products,"Processing and preserving of fish, crustaceans and molluscs and products thereof",*,*,145.4
2025,January,Manufactured products,Manufacture of food products,"Processing and preserving of fish, crustaceans and molluscs and products thereof",*,Fish frozen/canned/processed,151.4
2025,January,Manufactured products,Manufacture of food products,"Processing and preserving of fish, crustaceans and molluscs and products thereof",*,Shrimps/prawns - processed/frozen,132.0
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of fruit and vegetables,*,*,132.8
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of fruit and vegetables,*,"Sauces of vegetables (tomato, chilli, soya & others)",128.0
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of fruit and vegetables,*,"Jams, jellies, marmalades and puree",171.1
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of fruit and vegetables,*,Fruit pulp,132.5
2025,January,Manufactured products,Manufacture of food products,Processing and preserving of fruit and vegetables,*,Fruit juice including concentrates,116.9
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,*,187.5
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Cotton seed oil,155.4
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Copra oil,201.7
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Rapeseed oil,160.5
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Palm oil,209.8
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Rice bran oil,175.7
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Castor oil,155.2
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Groundnut oil,164.1
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Sunflower oil,156.2
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Soyabean oil,170.0
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Mustard oil,192.9
2025,January,Manufactured products,Manufacture of food products,Manufacture of vegetable and animal oils and fats,*,Vanaspati,181.0
2025,January,Manufactured products,Manufacture of food products,Manufacture of dairy products,*,*,181.9
2025,January,Manufactured products,Manufacture of food products,Manufacture of dairy products,*,Powder milk,169.2
2025,January,Manufactured products,Manufacture of food products,Manufacture of dairy products,*,Ice cream,161.1
2025,January,Manufactured products,Manufacture of food products,Manufacture of dairy products,*,Butter,183.6
2025,January,Manufactured products,Manufacture of food products,Manufacture of dairy products,*,Ghee,189.3
2025,January,Manufactured products,Manufacture of food products,Manufacture of dairy products,*,Condensed milk,163.6
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,*,190.4
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,Rice products,207.3
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,Basmati rice,143.5
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,"Rice, non-basmati",193.9
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,Gram powder (besan),198.9
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,"Flour of cereals other than rice, wheat etc.",264.4
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,Sooji (rawa ),208.0
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,Wheat bran,238.4
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,Wheat flour (atta),215.6
2025,January,Manufactured products,Manufacture of food products,Manufacture of grain mill products,*,Maida,224.3
2025,January,Manufactured products,Manufacture of food products,Manufacture of starches and starch products,*,*,164.1
2025,January,Manufactured products,Manufacture of food products,Manufacture of starches and starch products,*,Vegetable starch,164.1
2025,January,Manufactured products,Manufacture of food products,Manufacture of bakery products,*,*,174.9
2025,January,Manufactured products,Manufacture of food products,Manufacture of bakery products,*,"Cakes, pastries & muffins",188.6
2025,January,Manufactured products,Manufacture of food products,Manufacture of bakery products,*,"Bread, buns & croissant",221.0
2025,January,Manufactured products,Manufacture of food products,Manufacture of bakery products,*,"Biscuit, cookies",163.0
2025,January,Manufactured products,Manufacture of food products,"Manufacture of sugar, molasses & honey",*,*,138.6
2025,January,Manufactured products,Manufacture of food products,"Manufacture of sugar, molasses & honey",*,Honey,181.7
2025,January,Manufactured products,Manufacture of food products,"Manufacture of sugar, molasses & honey",*,Gur,152.7
2025,January,Manufactured products,Manufacture of food products,"Manufacture of sugar, molasses & honey",*,Bagasse,143.6
2025,January,Manufactured products,Manufacture of food products,"Manufacture of sugar, molasses & honey",*,Molasses,158.2
2025,January,Manufactured products,Manufacture of food products,"Manufacture of sugar, molasses & honey",*,Sugar,136.8
2025,January,Manufactured products,Manufacture of food products,"Manufacture of cocoa, chocolate and sugar confectionery",*,*,171.7
2025,January,Manufactured products,Manufacture of food products,"Manufacture of cocoa, chocolate and sugar confectionery",*,Sugar confectionary,133.5
2025,January,Manufactured products,Manufacture of food products,"Manufacture of cocoa, chocolate and sugar confectionery",*,Chocolate & cocoa powder,202.6
2025,January,Manufactured products,Manufacture of food products,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",*,*,161.0
2025,January,Manufactured products,Manufacture of food products,"Manufacture of macaroni, noodles, couscous and similar farinaceous products",*,Noodles & similar extruded products,161.0
2025,January,Manufactured products,Manufacture of food products,Manufacture of tea & coffee products,*,*,161.8
2025,January,Manufactured products,Manufacture of food products,Manufacture of tea & coffee products,*,Coffee powder with chicory,232.4
2025,January,Manufactured products,Manufacture of food products,Manufacture of tea & coffee products,*,Instant coffee,200.2
2025,January,Manufactured products,Manufacture of food products,Manufacture of tea & coffee products,*,Processed tea,156.7
2025,January,Manufactured products,Manufacture of food products,Manufacture of processed condiments & salt,*,*,194.1
2025,January,Manufactured products,Manufacture of food products,Manufacture of processed condiments & salt,*,Salt,168.0
2025,January,Manufactured products,Manufacture of food products,Manufacture of processed condiments & salt,*,Spices (including mixed spices),199.2
2025,January,Manufactured products,Manufacture of food products,Manufacture of processed ready to eat food,*,*,155.4
2025,January,Manufactured products,Manufacture of food products,Manufacture of processed ready to eat food,*,Instant food/prepared meals based on vegetables,155.4
2025,January,Manufactured products,Manufacture of food products,Manufacture of health supplements,*,*,189.5
2025,January,Manufactured products,Manufacture of food products,Manufacture of health supplements,*,Whey powder,145.6
2025,January,Manufactured products,Manufacture of food products,Manufacture of health supplements,*,Corn flake,199.1
2025,January,Manufactured products,Manufacture of food products,Manufacture of prepared animal feeds,*,*,199.0
2025,January,Manufactured products,Manufacture of food products,Manufacture of prepared animal feeds,*,Mustard oil cake,189.2
2025,January,Manufactured products,Manufacture of food products,Manufacture of prepared animal feeds,*,Cotton seed oil cake,186.4
2025,January,Manufactured products,Manufacture of food products,Manufacture of prepared animal feeds,*,Soya preparations excluding oil,155.1
2025,January,Manufactured products,Manufacture of food products,Manufacture of prepared animal feeds,*,Rice bran extract,185.4
2025,January,Manufactured products,Manufacture of food products,Manufacture of prepared animal feeds,*,Gola & similar cattle feed,209.0
2025,January,Manufactured products,Manufacture of food products,*,*,*,177.5
2025,January,Manufactured products,Manufacture of beverages,Manufacture of wines & spirits,*,*,136.9
2025,January,Manufactured products,Manufacture of beverages,Manufacture of wines & spirits,*,Rectified spirit,187.4
2025,January,Manufactured products,Manufacture of beverages,Manufacture of wines & spirits,*,Wine,127.8
2025,January,Manufactured products,Manufacture of beverages,Manufacture of wines & spirits,*,Spirits,125.1
2025,January,Manufactured products,Manufacture of beverages,Manufacture of malt liquors and malt,*,*,138.9
2025,January,Manufactured products,Manufacture of beverages,Manufacture of malt liquors and malt,*,Country liquor,143.0
2025,January,Manufactured products,Manufacture of beverages,Manufacture of malt liquors and malt,*,Beer,137.4
2025,January,Manufactured products,Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters,*,*,126.8
2025,January,Manufactured products,Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters,*,Bottled mineral water,126.1
2025,January,Manufactured products,Manufacture of beverages,Manufacture of soft drinks; production of mineral waters and other bottled waters,*,Aerated drinks/soft drinks (incl. soft drink concentrates),126.8
2025,January,Manufactured products,Manufacture of beverages,*,*,*,134.4
2025,January,Manufactured products,Manufacture of tobacco products,Manufacture of tobacco products,*,*,181.2
2025,January,Manufactured products,Manufacture of tobacco products,Manufacture of tobacco products,*,Other tobacco products,155.6
2025,January,Manufactured products,Manufacture of tobacco products,Manufacture of tobacco products,*,Biri,226.0
